time, x, y, z
0.10844, 0.16406, 0.04688, 0.75000 
0.10875, -0.10156, -0.04688, 0.93750 
0.10906, -0.17188, 0.10938, 1.17188 
0.10938, 0.28125, 0.03125, 0.70312 
0.10969, -0.29688, 0.10938, 1.10156 
0.11000, -0.07812, 0.16406, 1.00000 
0.11031, 0.04688, 0.13281, 0.75000 
0.11063, -0.20312, 0.13281, 1.07031 
0.11094, 0.00000, 0.03125, 0.87500 
0.11125, 0.00000, 0.21875, 0.75000 
0.11156, -0.16406, -0.15625, 1.03906 
0.11188, -0.07031, 0.13281, 0.93750 
0.11219, 0.01562, -0.14062, 0.71875 
0.11250, -0.30469, 0.10938, 1.14062 
0.11281, 0.00000, -0.09375, 0.79688 
0.11313, 0.06250, -0.03906, 0.82031 
0.11344, -0.38281, -0.09375, 1.15625 
0.11375, 0.21094, -0.13281, 0.62500 
0.11406, -0.24219, 0.00781, 0.99219 
0.11438, -0.23438, -0.03125, 1.08594 
0.11469, 0.25000, 0.03906, 0.70312 
0.11500, -0.32031, 0.00000, 1.17969 
0.11531, 0.05469, 0.16406, 0.92188 
0.11563, 0.02344, 0.06250, 0.88281 
0.11594, -0.33594, 0.21875, 1.10938 
0.11625, 0.04688, 0.17188, 0.77344 
0.11656, -0.10938, 0.23438, 0.88281 
0.11688, -0.10938, 0.23438, 0.88281 
0.11719, -0.21875, 0.14844, 1.05469 
0.11750, 0.05469, 0.18750, 0.75000 
0.11781, -0.03125, -0.01562, 0.85938 
0.11813, -0.25000, -0.02344, 1.06250 
0.11844, 0.06250, 0.06250, 0.67188 
0.11875, -0.12500, -0.10938, 0.82812 
0.11906, -0.32812, 0.07031, 1.04688 
0.11938, 0.25000, -0.21094, 0.60938 
0.11969, -0.25000, -0.09375, 1.07031 
0.12000, -0.16406, -0.19531, 1.02344 
0.12031, 0.17969, -0.05469, 0.64844 
0.12062, -0.42969, 0.00000, 1.25000 
0.12094, 0.09375, 0.00000, 0.78906 
0.12125, 0.00000, -0.04688, 0.85156 
0.12156, -0.25000, 0.03125, 1.21094 
0.12187, 0.28125, 0.02344, 0.67969 
0.12219, -0.17188, 0.11719, 1.02344 
0.12250, -0.10156, 0.12500, 1.00000 
0.12281, 0.09375, 0.14062, 0.74219 
0.12312, -0.25781, 0.16406, 1.07812 
0.12344, 0.02344, 0.03125, 0.91406 
0.12375, -0.08594, 0.21094, 0.76562 
0.12406, -0.10938, -0.11719, 0.93750 
0.12437, -0.17188, 0.12500, 0.92969 
0.12469, 0.00000, -0.04688, 0.68750 
0.12500, -0.21875, 0.03906, 1.02344 
0.12531, -0.11719, -0.03906, 0.84375 
0.12563, 0.15625, -0.06250, 0.71875 
0.12594, -0.41406, -0.05469, 1.17188 
0.12625, 0.07812, -0.19531, 0.80469 
0.12656, 0.00000, -0.03906, 0.85938 
0.12688, -0.30469, 0.00000, 1.14844 
0.12719, 0.29688, 0.08594, 0.60156 
0.12750, -0.25000, -0.03125, 1.12500 
0.12781, -0.07812, 0.10938, 1.00000 
0.12812, 0.14844, 0.03906, 0.71875 
0.12844, -0.37500, 0.17969, 1.15625 
0.12875, 0.00000, 0.19531, 0.84375 
0.12906, 0.00000, 0.19531, 0.84375 
0.12937, -0.12500, 0.25000, 0.84375 
0.12969, -0.25781, 0.11719, 1.09375 
0.13000, 0.04688, 0.14062, 0.81250 
0.13031, -0.03906, 0.03906, 0.83594 
0.13062, -0.27344, -0.14062, 1.04688 
0.13094, 0.02344, 0.04688, 0.77344 
0.13125, -0.03125, -0.22656, 0.88281 
0.13156, -0.27344, 0.04688, 1.09375 
0.13187, 0.25000, -0.20312, 0.64062 
0.13219, -0.20312, -0.09375, 1.00781 
0.13250, -0.17969, -0.19531, 1.07031 
0.13281, 0.19531, -0.14062, 0.60938 
0.13312, -0.37500, -0.04688, 1.14844 
0.13344, 0.00000, 0.03906, 0.85156 
0.13375, -0.02344, 0.02344, 0.83594 
0.13406, -0.35156, 0.13281, 1.19531 
0.13437, 0.18750, 0.04688, 0.71094 
0.13469, -0.17188, 0.08594, 1.00000 
0.13500, -0.17188, 0.14062, 1.07031 
0.13531, 0.11719, 0.11719, 0.78125 
0.13562, -0.19531, 0.10156, 1.01562 
0.13594, -0.09375, 0.03125, 0.98438 
0.13625, 0.00000, 0.25781, 0.75000 
0.13656, -0.08594, -0.14062, 0.99219 
0.13687, -0.25000, 0.07812, 1.01562 
0.13719, 0.06250, -0.12500, 0.63281 
0.13750, -0.33594, 0.03906, 1.09375 
0.13781, -0.09375, -0.05469, 0.89844 
0.13812, 0.19531, -0.09375, 0.59375 
0.13844, -0.41406, -0.06250, 1.21875 
0.13875, 0.15625, -0.25000, 0.74219 
0.13906, 0.00000, 0.00000, 0.90625 
0.13937, -0.35938, 0.03125, 1.24219 
0.13969, 0.33594, 0.00000, 0.66406 
0.14000, -0.27344, -0.00781, 1.00000 
0.14031, -0.27344, -0.00781, 1.00000 
0.14062, -0.03906, 0.10938, 0.99219 
0.14094, 0.19531, 0.04688, 0.73438 
0.14125, -0.33594, 0.16406, 1.19531 
0.14156, 0.04688, 0.10938, 0.78906 
0.14188, -0.06250, 0.17188, 0.87500 
0.14219, -0.28906, 0.10938, 1.09375 
0.14250, 0.04688, 0.13281, 0.77344 
0.14281, -0.02344, 0.09375, 0.85156 
0.14313, -0.22656, -0.01562, 1.10156 
0.14344, 0.04688, 0.11719, 0.75000 
0.14375, -0.10938, -0.21094, 0.87500 
0.14406, -0.35938, 0.03906, 1.14062 
0.14438, 0.21875, -0.25000, 0.64062 
0.14469, -0.25000, -0.14844, 1.02344 
0.14500, -0.12500, -0.21094, 1.00000 
0.14531, 0.24219, -0.14844, 0.65625 
0.14563, -0.36719, 0.00000, 1.14844 
0.14594, 0.00000, 0.00781, 0.89844 
0.14625, -0.03125, 0.00000, 0.82812 
0.14656, -0.35156, 0.08594, 1.21094 
0.14688, 0.15625, 0.07812, 0.73438 
0.14719, -0.14062, 0.11719, 0.98438 
