time, x, y, z
0.15125, -0.64062, 8.28906, 0.17188 
0.15156, -1.10156, 3.19531, -1.23438 
0.15188, 0.14844, -2.75781, -2.44531 
0.15219, 0.33594, -7.93750, -1.12500 
0.15250, 0.29688, -9.24219, 1.10156 
0.15281, 1.33594, -6.31250, 2.49219 
0.15313, 0.42188, -0.89062, 3.52344 
0.15344, 0.43750, 6.04688, 3.38281 
0.15375, 0.43750, 6.04688, 3.38281 
0.15406, -0.49219, 8.81250, 2.57812 
0.15438, -0.75000, 8.73438, 0.37500 
0.15469, -1.18750, 3.95312, -0.89844 
0.15500, 0.31250, -1.82812, -2.36719 
0.15531, -0.16406, -7.42969, -1.25000 
0.15563, 0.90625, -9.00000, 0.40625 
0.15594, 1.08594, -7.00781, 2.87500 
0.15625, 0.53125, -1.65625, 3.52344 
0.15656, 0.34375, 5.26562, 3.47656 
0.15688, -0.21875, 8.67969, 2.56250 
0.15719, -1.04688, 9.17188, 0.62500 
0.15750, -0.84375, 4.76562, -1.01562 
0.15781, -0.13281, -0.89062, -1.99219 
0.15813, -0.10938, -6.85156, -1.39062 
0.15844, 1.00000, -9.01562, 0.03125 
0.15875, 1.13281, -7.76562, 2.54688 
0.15906, 0.53125, -2.34375, 3.57031 
0.15938, 0.57812, 4.44531, 3.37500 
0.15969, -0.20312, 8.57031, 2.82031 
0.16000, -1.02344, 9.49219, 0.85156 
0.16031, -0.76562, 5.34375, -0.83594 
0.16062, -0.40625, -0.22656, -1.93750 
0.16094, 0.10938, -6.41406, -1.41406 
0.16125, 0.78906, -8.81250, -0.39844 
0.16156, 1.28906, -8.20312, 2.27344 
0.16187, 0.39062, -2.71094, 3.78125 
0.16219, 0.73438, 3.57812, 3.20312 
0.16250, -0.11719, 8.19531, 2.89844 
0.16281, -0.99219, 9.35156, 1.10938 
0.16312, -0.74219, 5.72656, -0.57812 
0.16344, -0.55469, 0.55469, -1.84375 
0.16375, -0.25781, -5.68750, -1.50000 
0.16406, 1.47656, -8.35156, -0.90625 
